1876	274	274	122
1883	289	274	121
1888	273	294	121
1894	273	274	122
1900	275	274	123
1906	285	287	122
1911	273	274	122
1917	272	274	121
1924	272	274	122
1930	274	274	122
1935	272	275	121
1941	292	276	121
1947	274	291	122
1953	272	275	120
1958	296	274	121
1965	273	274	122
1971	273	274	122
1977	284	274	122
1982	272	274	121
1988	273	277	120
1994	273	274	121
2000	273	274	121
2006	274	282	120
2012	273	275	122
2018	295	275	122
2024	274	295	121
2029	273	274	122
2035	272	274	121
2041	273	274	123
2048	273	274	122
2053	273	274	121
2059	286	282	121
2065	274	282	120
2071	272	274	120
2076	293	275	120
2082	274	274	121
2088	273	274	122
2095	295	274	121
2100	273	274	122
2106	273	276	120
2112	273	274	121
2117	275	295	121
2123	274	275	122
2129	273	274	120
2136	273	276	122
2141	274	277	120
2147	278	274	122
2153	273	274	124
2159	274	274	123
2164	273	273	123
2170	287	281	120
2177	273	274	122
2183	273	274	122
2188	272	274	121
2194	274	290	121
2200	273	274	121
2206	273	274	121
2211	275	296	121
2217	273	274	122
2224	288	274	121
2230	277	297	120
2235	273	276	120
2241	279	275	122
2247	286	282	121
2253	273	280	120
2258	274	274	122
2265	273	274	122
2271	273	274	121
2277	273	274	121
2282	273	274	121
2288	275	296	120
2294	272	276	120
2300	273	274	120
2306	283	286	121
2312	273	274	122
2318	273	275	122
2324	292	275	121
2329	273	275	123
2335	273	275	119
2341	273	274	122
2348	275	274	122
2353	272	276	120
2359	293	275	122
2365	278	298	121
2371	273	278	120
2376	278	275	122
2382	272	274	122
2388	272	274	122
2395	273	274	122
2400	273	274	122
2406	273	292	121
2412	273	275	120
2418	273	274	121
2423	276	297	119
2429	275	274	122
2436	281	274	121
2442	281	291	121
2447	273	273	122
2453	273	274	121
2459	273	273	122
2464	274	280	120
2470	273	275	122
2477	272	274	122
2483	273	274	123
2488	272	274	121
2494	294	275	121
2500	273	274	122
2506	274	274	122
2511	273	274	121
2518	275	293	121
2524	273	274	121
2530	288	275	122
2535	273	274	122
2541	273	277	120
2547	272	274	122
2553	272	274	122
2558	273	280	119
2565	273	275	123
2571	290	278	120
2577	274	288	119
2582	274	275	120
2588	296	274	121
2594	275	296	121
2600	273	275	120
2606	296	274	121
2612	274	274	122
2618	273	274	121
2624	283	274	121
2629	272	274	122
2635	273	279	120
2641	272	274	121
2648	273	274	122
2653	274	292	121
2659	273	275	122
2665	295	274	121
2671	276	297	120
2676	273	275	122
2682	273	274	121
2689	273	274	121
2695	272	275	122
2700	272	274	121
2706	290	278	121
2712	274	287	120
2718	273	274	120
2723	295	275	121
2729	273	274	122
2736	273	274	122
2742	274	275	122
2747	273	274	122
2753	273	285	120
2759	273	275	120
2765	273	274	120
2770	275	296	121
2777	274	274	123
2783	284	275	122
2789	278	295	120
2794	273	274	122
2800	272	274	121
2806	273	274	121
2811	273	282	120
2818	273	274	122
2824	273	275	122
2830	274	274	122
2835	273	275	120
2841	293	276	121
2847	273	274	122
2853	273	274	122
2859	273	274	120
2865	283	286	121
2871	274	274	123
2877	273	275	122
2882	272	274	121
2888	273	287	119
2894	273	275	120
2900	273	274	121
2906	275	297	121
2912	274	274	122
2918	280	275	122
2924	282	292	121
2929	274	277	120
2935	273	274	121
2941	290	277	121
2948	273	285	120
2953	274	274	122
2959	273	274	120
2965	273	274	122
2971	273	274	122
2976	272	274	122
2982	277	296	121
2989	274	276	120
2995	272	275	121
3000	286	282	121
3006	274	274	122
3012	273	274	122
3018	296	274	121
3023	274	274	122
3030	272	274	120
3036	273	273	123
3042	273	274	122
3047	273	276	120
3053	281	274	122
3059	284	286	122
3065	274	281	120
3070	275	275	122
3077	273	273	120
3083	273	274	123
3089	274	274	122
3094	272	274	121
3100	281	290	121
3106	274	279	120
3112	273	274	121
3118	290	276	121
3124	273	276	122
3130	276	275	122
3136	296	275	121
3141	274	274	122
3147	273	275	120
3153	273	274	122
3159	274	295	121
3165	273	275	122
3171	274	274	121
3177	273	274	122
3182	272	276	120
3188	287	275	122
3194	272	275	122
3201	274	274	123
3206	273	273	121
3212	284	284	120
3218	273	275	121
3224	273	274	122
3229	273	274	122
3235	273	287	120
3241	273	275	120
3248	272	274	121
3253	275	290	121
3259	273	274	122
3265	296	274	120
3271	274	295	121
3276	273	275	120
3282	292	274	122
3289	278	296	121
3295	273	278	121
3300	273	276	122
3306	273	275	122
3312	274	274	124
3318	274	274	121
3323	273	274	121
3330	276	296	121
3336	273	276	120
3342	273	274	121
3347	276	299	121
3353	274	274	122
3359	277	274	122
3365	283	286	121
3371	273	274	123
3377	273	274	121
3383	273	275	121
3389	273	274	123
3394	273	276	120
3400	295	275	122
3406	275	297	121
3412	272	276	120
3418	282	276	122
3424	273	274	122
3430	272	274	122
3436	274	274	122
3441	274	276	121
3447	275	298	121
3453	273	276	120
3460	271	274	122
3465	281	289	121
3471	275	275	123
3477	273	275	122
3483	295	276	121
3488	273	276	122
3494	272	275	120
3501	272	274	121
3506	278	297	121
3512	273	275	122
3518	273	274	121
3524	273	274	121
3529	273	283	120
3535	275	274	122
3542	273	274	121
3548	273	274	122
3553	273	274	120
3559	295	275	121
3565	273	274	122
3571	273	274	123
3576	273	274	123
3582	285	285	121
3589	273	283	120
3595	272	274	121
3600	294	275	120
3606	273	274	123
3612	273	274	122
3618	285	275	121
3623	273	290	121
3630	274	274	122
3636	273	274	122
3642	296	274	121
3647	273	273	122
3653	273	276	120
3659	274	274	123
3665	273	275	122
3671	273	277	120
3677	274	273	122
3683	293	275	122
3689	274	292	121
3694	273	274	122
3700	272	275	121
3706	274	274	124
3713	274	274	122
3718	272	274	121
3724	286	283	122
3730	273	282	120
3736	274	274	121
3741	294	275	121
3747	273	274	122
3753	273	274	121
3760	284	274	122
3765	273	274	122
3771	272	276	120
3777	273	273	121
3783	273	274	122
3788	273	287	121
3794	274	275	122
3801	296	274	122
3807	275	296	121
3812	274	275	123
3818	273	274	121
3824	273	274	122
3830	275	274	122
3835	273	274	121
3842	291	277	121
3848	274	289	119
3853	273	274	122
3859	273	273	121
3865	277	298	122
3871	274	277	120
3876	273	274	122
3883	273	275	122
3889	274	281	120
3895	273	274	120
3900	291	275	121
3906	273	274	122
3912	273	275	120
3918	272	274	121
3923	275	297	121
3930	275	274	122
3936	275	274	122
3942	286	282	122
3947	273	276	123
3953	272	274	120
3959	273	274	121
3965	273	274	123
3971	273	273	122
3977	272	274	121
3983	273	274	122
3989	273	276	123
3994	272	274	121
4000	278	294	122
4006	272	276	120
4013	272	274	121
4018	292	275	121
4024	272	274	122
4030	274	274	122
4036	296	274	122
4041	273	274	122
4047	273	276	120
4054	272	273	121
4060	272	274	121
4065	274	279	120
4071	273	274	122
4077	291	275	121
4083	275	289	121
4088	273	274	122
4094	273	274	123
4101	272	274	122
4107	273	275	122
4112	272	274	121
4118	276	299	121
4124	274	276	120
4130	273	275	121
4135	280	291	121
4142	273	274	124
4148	273	274	122
4154	296	274	121
4159	273	275	122
4165	272	275	121
4171	273	274	121
4177	273	274	122
4183	273	278	120
4189	276	274	122
4195	292	275	121
4200	273	274	122
4206	272	277	120
4212	295	274	121
4218	275	298	121
4224	274	274	122
4230	272	274	120
4236	284	287	121
4242	274	278	120
4247	273	275	122
4253	272	274	121
4259	275	284	120
4265	274	274	121
4271	294	275	122
4277	273	275	122
4283	273	274	122
4289	291	275	121
4294	272	274	122
4300	273	277	120
4306	272	274	123
4313	273	274	122
4318	273	274	123
4324	273	274	121
4330	272	274	122
4336	274	274	122
4341	273	276	120
4347	293	275	122
4354	276	297	121
4360	273	276	120
4365	275	274	121
4371	274	273	122
4377	274	274	123
4383	273	274	122
4388	272	274	121
4395	274	288	120
4401	272	274	120
4407	273	274	120
4412	277	297	121
4418	274	274	122
4424	273	275	121
4430	289	278	121
4435	273	275	122
4442	272	275	120
4448	272	274	121
4454	273	274	122
4459	272	276	120
4465	282	275	121
4471	286	281	121
4477	274	285	119
4483	273	274	124
4489	272	274	123
4495	273	274	122
4501	273	274	123
4506	273	275	121
4512	274	297	121
4518	273	276	120
4525	273	274	120
4530	283	288	121
4536	273	274	122
4542	273	274	122
4547	272	274	120
4553	274	291	120
4559	273	274	122
4566	295	275	122
4571	273	274	122
4577	272	275	120
4583	289	275	122
4589	277	297	121
4594	273	274	123
4600	272	274	121
4606	291	277	121
4613	274	290	120
4618	272	274	122
4624	272	274	121
4630	274	274	122
4636	273	274	124
4641	273	274	121
4647	283	288	121
4654	273	281	120
4660	272	276	121
4665	294	274	121
4671	274	293	121
4677	273	275	120
4683	273	274	121
4688	281	290	122
4695	272	274	123
4701	273	274	121
4707	294	275	121
4712	272	274	122
4718	273	274	121
4724	272	274	120
4730	273	274	122
4736	272	276	120
4742	286	275	121
4748	281	290	122
4754	273	279	120
4759	273	274	122
4765	273	275	122
4771	272	274	123
4777	273	274	122
4783	273	274	121
4789	276	299	121
4795	272	276	120
4801	273	274	122
4806	281	291	121
4812	273	274	124
4818	274	275	122
4825	293	274	121
4830	273	275	122
4836	272	275	120
4842	273	273	121
4848	272	276	122
4853	273	275	120
4859	289	274	122
4866	277	295	121
4872	272	277	120
4877	280	274	122
4883	273	274	121
4889	273	275	122
4894	273	274	121
4900	288	279	121
4907	273	274	123
4913	273	276	122
4918	274	274	120
4924	274	292	121
4930	273	274	122
4936	292	275	121
4941	272	274	122
4947	272	276	122
4954	279	274	122
4960	284	286	122
4965	274	275	122
4971	272	275	121
4977	273	274	121
4983	273	275	122
4988	272	276	121
4995	295	275	121
5001	276	298	120
5007	273	276	120
5012	280	274	121
5018	283	287	121
5024	273	282	120
5030	272	275	120
5036	296	274	121
5042	273	273	122
5048	273	275	121
5054	296	274	121
5059	273	274	122
5065	273	275	120
5071	272	274	121
5078	273	274	122
5083	272	279	120
5089	273	274	122
5095	287	279	121
5101	273	285	119
5106	272	275	122
5112	273	274	121
5118	273	274	122
5125	273	274	121
5130	273	274	121
5136	278	293	121
5142	274	280	120
5148	272	275	121
5153	294	275	121
5159	273	274	122
5166	273	275	122
5172	292	275	122
5177	273	274	122
5183	272	277	120
5189	272	273	121
5195	272	274	121
5200	273	284	120
5207	274	274	122
5213	295	275	121
5219	276	298	122
5224	273	274	122
5230	272	273	121
5236	272	274	122
5241	273	281	120
5248	273	274	122
5254	273	274	122
5260	273	274	121
5265	272	275	120
5271	288	274	122
5277	274	274	122
5283	274	273	122
5288	272	274	121
5295	288	280	121
5301	273	274	124
5307	273	276	122
5312	273	274	121
5318	274	296	121
5324	273	275	120
5330	273	274	121
5336	281	290	121
5342	273	275	123
5348	273	274	123
5354	295	275	121
5359	273	292	121
5365	273	274	122
5371	287	274	121
5378	277	297	121
5383	274	274	122
5389	273	274	121
5395	272	274	122
5401	273	275	122
5406	272	276	121
5412	296	275	121
5419	275	298	120
5425	274	276	119
5430	284	274	121
5436	272	274	122
5442	275	275	122
5448	273	274	122
5453	273	274	121
5459	276	291	120
5466	272	274	120
5472	274	274	121
5477	274	294	121
5483	273	275	122
5489	292	275	121
5495	277	296	121
5500	273	274	122
5507	272	274	121
5513	272	274	121
5519	273	274	122
5524	272	274	121
5530	291	275	121
5536	276	292	121
5542	272	275	120
5548	293	275	123
5554	273	273	122
5560	274	274	122
5566	273	274	122
5571	272	274	121
5577	273	284	120
5583	272	274	121
5588	296	274	121
5595	272	274	122
5601	272	275	121
5607	272	274	120
5612	275	298	121
5618	273	274	122
5624	273	274	121
5630	272	274	122
5636	273	281	120
5642	273	274	122
5648	273	273	122
5654	273	274	122
5659	272	275	121
5665	294	274	120
5671	273	290	120
5678	272	274	120
5683	294	275	122
5689	273	274	122
5695	272	274	122
5701	283	274	121
5706	272	296	121
5712	273	274	123
5719	274	274	122
5725	292	275	121
5730	274	274	122
5736	273	275	121
5742	272	273	121
5748	273	274	122
5753	272	276	120
5760	294	275	121
5766	277	298	120
5772	272	276	120
5777	284	274	122
5783	273	274	122
5789	273	274	122
5795	273	274	122
5800	273	274	122
5807	273	278	120
5813	273	274	120
5819	274	275	122
5824	275	292	121
5830	273	274	122
5836	297	275	122
5842	276	299	121
5848	273	274	122
5854	273	274	121
5860	273	275	122
5866	275	274	123
5871	274	273	121
5877	289	278	121
5883	274	285	120
5890	272	276	121
5895	292	275	121
5901	273	274	122
5907	272	274	122
5913	295	274	122
5918	274	274	122
5924	273	275	120
5931	273	274	123
5936	281	289	121
5942	273	276	122
5948	273	274	121
5954	273	274	122
5959	274	286	119
5965	273	274	122
5971	273	274	121
5978	273	275	122
5983	272	276	120
5989	290	274	121
5995	273	274	123
6001	273	274	122
6006	272	274	121
6012	283	287	121
6019	274	279	120
6025	274	273	121
6030	288	278	121
6036	273	275	122
6042	273	274	121
6048	293	275	121
6053	274	288	120
6060	273	274	122
6066	296	275	121
6072	274	297	121
6077	274	274	122
6083	272	273	120
6089	273	275	122
6095	274	274	123
6100	272	274	121
6107	276	298	121
6113	273	276	120
6119	272	273	121
6124	281	290	120
6130	273	274	123
6136	274	274	122
6142	289	278	122
6148	273	274	122
6154	273	275	121
6160	273	274	121
6166	274	274	122
6171	273	275	120
6177	294	274	121
6183	275	298	121
6190	273	276	121
6195	282	274	122
6201	273	274	122
6207	274	274	123
6213	274	274	122
6218	272	275	122
6224	275	287	120
6231	272	276	120
6237	272	274	121
6242	275	297	121
6248	273	274	122
6254	288	275	121
6260	279	293	121
6265	273	275	123
6272	273	273	121
6278	273	274	122
6283	274	285	120
6289	273	274	123
6295	273	274	121
6301	272	274	124
6306	273	275	120
6312	296	276	121
6319	273	274	122
6325	275	274	122
6330	272	274	122
6336	275	299	121
6342	274	274	122
6348	293	276	122
6353	274	274	122
6360	273	275	120
6366	273	274	121
6372	273	274	122
6377	275	280	119
6383	274	276	122
6389	287	282	121
6395	272	287	120
6401	273	274	121
6407	294	275	121
6413	275	294	121
6419	274	275	119
6424	294	274	121
6430	273	275	122
6436	273	274	122
6443	290	275	121
6448	273	274	121
6454	273	276	120
6460	272	274	121
6466	272	274	122
6471	274	277	120
6477	273	275	122
6483	287	281	121
6490	275	283	120
6495	273	274	122
6501	273	274	122
6507	274	274	122
6513	274	274	122
6518	273	274	121
6524	276	296	120
6531	272	277	120
6537	273	275	121
6542	276	296	122
6548	273	274	122
6554	274	274	122
6560	289	278	121
6565	272	275	122
6572	274	275	121
6578	275	274	121
6584	272	274	122
6589	272	275	121
6595	295	275	122
6601	276	297	121
6607	272	276	120
6612	283	275	122
6619	274	274	122
6625	273	274	123
6630	272	275	121
6636	288	280	121
6642	272	274	122
6648	273	274	122
6653	273	274	122
6660	273	286	120
6666	274	275	122
6672	293	276	121
6677	275	274	122
6683	273	277	120
6689	294	274	121
6695	273	290	121
6701	273	274	121
6707	273	274	121
6713	272	274	122
6719	273	274	121
6724	274	274	123
6730	274	295	121
6736	273	278	120
6743	272	274	122
6748	279	273	122
6754	273	276	120
6760	273	273	121
6766	273	274	121
6771	273	286	120
6777	273	275	122
6784	292	275	121
6790	274	286	120
6795	274	274	122
6801	274	275	121
6807	273	274	122
6813	273	274	122
6818	273	274	122
6824	277	296	121
6831	273	278	120
6837	272	274	121
6842	284	285	120
6848	273	274	124
6854	273	274	122
6860	293	274	121
6865	273	275	123
6872	272	276	120
6878	272	273	122
6884	273	274	122
6889	272	275	120
6895	296	275	121
6901	275	294	120
6907	272	274	120
6913	296	275	121
6919	274	274	122
6925	274	274	122
6931	294	276	121
6936	273	274	121
6942	273	275	120
6948	272	273	121
6955	273	274	122
6960	274	279	120
6966	274	276	122
6972	290	277	121
6977	273	275	122
6983	272	274	120
6989	296	275	121
6995	274	292	121
7001	273	275	122
7007	273	274	122
7013	274	293	121
7019	272	275	120
7024	288	275	122
7030	273	274	122
7036	273	276	121
7043	273	274	122
7048	288	278	122
7054	272	274	122
7060	273	274	123
7066	298	275	121
7071	272	274	122
7077	273	275	120
7084	273	274	120
7090	272	275	122
7095	273	274	122
7101	272	273	121
7107	273	274	122
7113	273	274	122
7118	272	274	121
7124	284	285	121
7131	273	281	120
7137	273	274	122
7142	294	274	121
7148	272	273	122
7154	273	276	122
7160	295	275	123
7165	274	274	121
7172	273	275	120
7178	274	273	121
7184	273	274	123
7189	273	275	120
7195	296	274	121
7201	276	298	121
7207	272	276	120
7213	282	274	121
7219	274	274	122
7225	273	275	123
7231	276	274	123
7236	273	273	122
7242	272	278	120
7248	272	273	121
7255	272	274	122
7260	274	278	120
7266	276	275	122
7272	286	285	121
7278	273	287	122
7283	273	274	122
7289	273	273	121
7296	273	274	122
7302	274	274	122
7307	272	274	121
7313	274	292	120
7319	272	276	120
7324	296	275	121
7330	273	273	123
7336	272	276	120
7343	272	274	121
7348	274	296	121
7354	273	274	122
7360	273	273	120
7366	273	273	122
7371	273	275	119
7377	290	275	122
7384	272	274	122
7390	273	274	122
7395	272	274	121
7401	288	280	121
7407	273	281	120
7413	273	275	121
7418	294	275	121
7425	273	274	122
7431	273	274	122
7437	294	275	121
7442	273	290	121
7448	273	276	122
7454	295	274	122
7460	275	292	121
7465	273	274	122
7472	273	274	121
7478	274	274	122
7484	272	274	122
7489	273	275	121
7495	281	292	121
7501	273	281	120
7507	273	274	121
7513	289	280	120
7519	273	274	123
7525	272	274	122
7531	295	275	121
7536	274	274	121
7542	273	276	120
7548	272	274	122
7555	273	273	122
7560	273	276	120
7566	275	274	122
7572	286	281	120
7578	274	283	120
7583	273	274	122
7589	273	274	121
7596	273	274	122
7602	273	275	122
7607	272	274	121
7613	274	290	121
7619	273	275	120
7625	273	274	121
7630	275	298	121
7636	273	274	122
7643	287	274	122
7649	278	296	121
7654	273	274	121
7660	273	274	121
7666	273	274	122
7671	273	277	120
7677	273	274	122
7684	274	274	121
7690	272	273	122
7695	273	274	120
7701	286	281	121
7707	273	274	122
7713	272	274	121
7718	273	273	122
7725	274	285	120
7731	273	274	121
7737	296	274	123
7742	273	274	122
7748	273	275	121
7754	273	273	121
7760	272	274	121
7766	272	276	120
7772	290	274	121
7778	277	298	121
7784	273	276	121
7789	281	273	121
7795	281	291	122
7801	274	279	121
7808	272	275	121
7813	286	281	121
7819	273	274	122
7825	274	274	122
7831	293	275	121
7836	272	274	122
7842	273	274	120
7848	272	275	122
7855	272	274	122
7860	273	275	120
7866	295	274	122
7872	275	297	121
7878	273	276	120
7883	282	274	121
7889	273	274	122
7896	273	274	123
7902	274	275	122
7907	272	274	122
7913	273	278	120
7919	273	274	121
7925	272	273	122
7930	274	284	120
7937	273	275	123
7943	293	274	121
7949	274	288	119
7954	273	275	122
7960	273	274	121
7966	273	274	122
7972	273	274	122
7977	273	274	121
7984	273	292	121
7990	272	274	120
7996	272	274	121
8001	274	297	120
8007	273	274	122
8013	289	274	122
8018	274	274	122
8025	273	276	120
8031	286	275	122
8037	277	297	122
8042	272	274	123
8048	273	274	121
8054	277	295	121
8060	272	277	120
8066	278	274	121
8072	273	274	122
8078	272	277	119
8084	273	274	121
8089	285	284	121
8095	273	274	122
8101	273	274	122
8108	289	279	121
8113	273	274	122
8119	272	274	121
8125	272	274	122
8131	273	274	121
8136	272	275	122
8142	273	274	122
8148	273	274	123
8155	273	274	122
8160	273	274	122
8166	274	290	120
8172	272	275	120
8178	273	273	121
8183	274	292	121
8189	273	274	122
8196	295	275	122
8202	276	297	120
8207	273	273	122
8213	273	274	121
8219	274	275	122
8225	275	274	122
8230	273	274	122
8237	275	298	121
8243	272	275	120
8249	273	274	121
8254	276	297	121
8260	274	274	122
8266	294	275	121
8272	274	297	121
8278	273	274	123
8284	273	274	121
8290	274	274	122
8296	273	275	122
8301	272	274	121
8307	276	296	121
8313	273	276	120
8320	273	274	121
8325	276	297	121
8331	273	276	122
8337	290	275	122
8343	277	297	121
8348	273	274	122
8354	273	275	121
8360	273	274	122
8366	273	278	120
8372	276	275	122
8378	273	273	121
8384	273	274	122
8389	272	274	121
8395	291	276	121
8401	273	274	122
8408	273	276	122
8413	273	274	121
8419	274	288	120
8425	273	275	122
8431	295	274	122
8436	272	274	122
8442	273	275	120
8449	272	274	121
8455	272	274	122
8460	274	275	119
8466	296	275	121
8472	275	298	121
8478	272	276	120
8483	291	274	121
8489	275	297	121
8496	273	275	121
8502	272	274	121
8507	275	298	121
8513	273	274	122
8519	285	274	121
8525	277	296	121
8530	273	275	122
8537	273	273	121
8543	273	274	122
8549	274	275	122
8554	272	275	121
8560	284	285	121
8566	275	285	120
8572	272	274	121
8578	290	276	121
8584	273	274	123
8590	273	274	122
8596	296	274	121
8601	273	275	122
8607	272	275	120
8613	273	274	121
8620	273	274	122
8625	274	276	122
8631	281	274	121
8637	281	290	121
8643	273	278	120
8648	277	274	122
8654	272	274	121
8660	273	274	122
8667	274	274	122
8672	274	274	122
8678	274	278	120
8684	272	273	121
8690	274	274	121
8695	273	278	120
8701	273	274	122
8708	287	282	121
8713	272	274	123
8719	272	274	120
8725	290	279	121
8731	274	291	121
8736	273	274	122
8742	273	274	123
8749	275	296	121
8755	272	276	120
8760	283	274	122
8766	273	274	122
8772	273	276	120
8778	274	274	122
8783	289	278	121
8790	273	274	123
8796	274	274	122
8802	296	275	121
8807	273	274	121
8813	272	275	121
8819	272	275	121
8825	273	274	123
8830	272	274	122
8837	272	274	121
8843	273	274	122
8849	274	275	122
8854	272	274	121
8860	281	294	121
8866	274	277	120
8872	273	273	121
8878	284	285	121
8884	273	274	122
8890	273	274	122
8896	296	275	122
8901	273	274	123
8907	274	275	119
8913	273	275	121
8920	273	274	122
8925	273	278	120
8931	278	275	123
8937	281	292	121
8943	274	278	121
8948	275	275	122
8954	273	275	122
8961	273	274	122
8967	273	274	122
8972	272	274	121
8978	273	288	120
8984	272	275	120
8990	273	274	122
8995	273	290	121
9001	273	275	122
9008	295	276	121
9014	276	297	121
9019	273	274	122
9025	272	275	121
9031	273	274	122
9037	273	274	123
9042	272	272	121
9049	281	291	121
9055	272	277	120
9060	274	274	122
9066	273	274	122
9072	272	279	120
9078	273	275	121
9083	296	275	121
9090	273	274	123
9096	273	275	121
9102	273	274	121
9107	275	292	121
9113	274	274	124
9119	273	274	122
9125	273	274	122
9131	273	275	122
9137	292	274	120
9143	276	297	121
9149	273	276	120
9154	288	275	122
9160	273	275	122
9166	273	274	122
9172	273	274	122
9178	273	288	121
9184	273	275	122
9190	273	274	121
9196	296	274	121
9201	273	275	123
9207	273	275	120
9213	272	274	122
9220	273	274	122
9225	273	276	120
9231	285	275	122
9237	282	289	121
9243	273	279	120
9248	275	274	123
